dataset,attack,row_percent,protocol,metric,clean_mean,clean_std,poisoned_mean,poisoned_std,delta_mean,delta_std,relative_pct,tabpfn_delta_mean,tabpfn_delta_std,transfer_pct,n_contexts
coil2000_insurance_policies,label-flip,1,A,ce,0.20282625989298908,0.004243366056292646,0.20484024698107017,0.0011482572152346276,0.002013987088081087,0.0041194965987921585,0.9929617048323351,0.010065057500474633,0.0007326561135979364,20.009692820792278,5
coil2000_insurance_policies,label-flip,1,A,roc_auc,0.7358940182640177,0.02189996271955662,0.7245843765197499,0.006891221511171681,-0.011309641744267762,0.026437267170387788,-1.5368574092975147,-0.0409193249157946,0.009710425684270047,27.638876661678044,5
coil2000_insurance_policies,label-flip,1,A,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9410000000000001,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,5
coil2000_insurance_policies,label-flip,1,A,balanced_accuracy,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,5
coil2000_insurance_policies,label-flip,1,A,mcc,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5
coil2000_insurance_policies,label-flip,1,B,ce,0.19924394890607927,0.0015227821487347364,0.2016804688454296,0.0004612626776181445,0.0024365199393503014,0.001542764118727693,1.2228827789891084,0.010065057500474633,0.0007326561135979364,24.207710082484912,5
coil2000_insurance_policies,label-flip,1,B,roc_auc,0.753279057619914,0.005805604592610131,0.7409103189898953,0.0016586108862101628,-0.01236873863001855,0.007153825025379874,-1.641986260589699,-0.0409193249157946,0.009710425684270047,30.2271326701294,5
coil2000_insurance_policies,label-flip,1,B,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9410000000000001,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,5
coil2000_insurance_policies,label-flip,1,B,balanced_accuracy,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,5
coil2000_insurance_policies,label-flip,1,B,mcc,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5
coil2000_insurance_policies,label-flip,4,A,ce,0.20282625989298908,0.004243366056292646,0.2258958083198154,0.007232871853593955,0.02306954842682632,0.008397311649398274,11.374044188852956,0.04356194101479508,0.0009239120254850237,52.958036050301644,5
coil2000_insurance_policies,label-flip,4,A,roc_auc,0.7358940182640177,0.02189996271955662,0.6551847115401934,0.025661928817598868,-0.0807093067238243,0.03829884973698778,-10.967517702374924,-0.10171292710603586,0.006066813088528008,79.35009739684784,5
coil2000_insurance_policies,label-flip,4,A,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9376,0.002244994432064325,-0.0033999999999999586,0.002244994432064325,-0.36131774707757264,-0.005399999999999916,0.0014966629547095423,62.962962962963175,5
coil2000_insurance_policies,label-flip,4,A,balanced_accuracy,0.5,0.0,0.4997820565932384,0.0023324715221603605,-0.0002179434067616448,0.002332471522160361,-0.04358868135232896,0.003485293323006533,0.003170536180851299,-6.253229974160091,5
coil2000_insurance_policies,label-flip,4,A,mcc,0.0,0.0,-0.004452609407759289,0.013958600596883444,-0.004452609407759289,0.013958600596883444,,0.01934066106694939,0.020127187454890536,-23.022012496605942,5
coil2000_insurance_policies,label-flip,4,B,ce,0.19924394890607927,0.0015227821487347364,0.2114996107992413,0.00034417210636710855,0.012255661893161995,0.0015629797940634412,6.151083614057026,0.04356194101479508,0.0009239120254850237,28.133874679733776,5
coil2000_insurance_policies,label-flip,4,B,roc_auc,0.753279057619914,0.005805604592610131,0.6857526252273998,0.004312650462395513,-0.06752643239251425,0.007151181532120073,-8.964331572667513,-0.10171292710603586,0.006066813088528008,66.38923322117931,5
